submission_id,QUD,RT,age,comments,correctness,education,endTime,expected,experiment_id,foil_type,g,gender,h,key1,key2,key_pressed,languages,option1,option2,participant_ID,picture,picture1,picture2,question,response,startDate,startTime,timeSpent,trial_name,trial_number
94,,5145,23,,NA,Abitur / High School,1616150851816,NA,1,NA,NA,female,NA,NA,NA,NA,german,left,right,NA,images/Hands.png,NA,NA,Which hand is your primary hand?,right,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,forced_choice_preQ,1
94,,4792,23,,NA,Abitur / High School,1616150851816,NA,1,NA,NA,female,NA,NA,NA,NA,german,Yes,No,NA,images/Fractals_pre_Q.png,NA,NA,Do you know or can you find a familiar idea behind these pictures?,Yes,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,forced_choice_preQ,2
94,,2294,23,,NA,Abitur / High School,1616150851816,NA,1,NA,NA,female,NA,NA,NA,NA,german,Yes,No,NA,images/question_mark_01.png,NA,NA,Have you ever heard or read about a <strong>FRACTAL</strong>?,Yes,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,forced_choice_preQ,3
94,NA,5191,23,,correct,Abitur / High School,1616150851816,right,1,NA,NA,female,NA,NA,NA,right,german,NA,NA,632348,NA,Quad_arrow_4_false_4.png,Quad_arrow_4.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D_TT,1
94,NA,5043,23,,correct,Abitur / High School,1616150851816,right,1,NA,NA,female,NA,NA,NA,right,german,NA,NA,632348,NA,Quad_square_4_iteration_3_false.png,Quad_square_4_iteration_3.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D_TT,2
94,NA,3406,23,,correct,Abitur / High School,1616150851816,left,1,iteration,NA,female,NA,NA,NA,left,german,NA,NA,632348,NA,Quad_arrow_3_iteration_3_false.png,Quad_arrow_3_iteration_3.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D,1
94,NA,3264,23,,correct,Abitur / High School,1616150851816,right,1,iteration,NA,female,NA,NA,NA,right,german,NA,NA,632348,NA,Quad_square_3_iteration_3.png,Quad_square_3_iteration_3_false.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D,2
94,NA,2807,23,,correct,Abitur / High School,1616150851816,right,1,iteration,NA,female,NA,NA,NA,right,german,NA,NA,632348,NA,Penta_circle_3_iteration_4.png,Penta_circle_3_iteration_4_false.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D,3
94,NA,3516,23,,correct,Abitur / High School,1616150851816,left,1,iteration,NA,female,NA,NA,NA,left,german,NA,NA,632348,NA,Tri_triangle_3_iteration_3_false.png,Tri_triangle_3_iteration_3.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D,4
94,NA,2954,23,,correct,Abitur / High School,1616150851816,left,1,NA,NA,female,NA,NA,NA,left,german,NA,NA,632348,NA,Penta_triangle_3_iteration_4.png,Penta_triangle_3_iteration_4_false.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D,5
94,NA,2242,23,,correct,Abitur / High School,1616150851816,left,1,iteration,NA,female,NA,NA,NA,left,german,NA,NA,632348,NA,Penta_square_3_iteration_3_false.png,Penta_square_3_iteration_3.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D,6
94,,2949,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_square_3.png,NA,NA,Is this a fractal? - <strong>TEST</strong>,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_testTrial,1
94,,2510,23,,incorrect,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Penta_square_3_false_3.png,NA,NA,Is this a fractal? - <strong>TEST</strong>,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_testTrial,2
94,,7754,23,,correct,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,h,german,NA,NA,NA,images/Generated_Pictures/Quad_square_4_false_4.png,NA,NA,Is this a fractal? - <strong>TEST</strong>,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_testTrial,3
94,,2644,23,,incorrect,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Penta_square_3_false_2.png,NA,NA,Is this a fractal? - <strong>TEST</strong>,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_testTrial,4
94,,2269,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_square_3.png,NA,NA,Is this a fractal? - <strong>TEST</strong>,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_testTrial,5
94,,2636,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Hexa_square_2.png,NA,NA,Is this a fractal? - <strong>TEST</strong>,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_testTrial,6
94,,2122,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_square_3.png,NA,NA,Is this a fractal? - <strong>TEST</strong>,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_testTrial,7
94,,2764,23,,incorrect,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,h,german,NA,NA,NA,images/Generated_Pictures/Tri_square_4.png,NA,NA,Is this a fractal? - <strong>TEST</strong>,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_testTrial,8
94,,1758,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_triangle_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_3,1
94,,2634,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Hexa_triangle_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_3,2
94,,2275,23,,incorrect,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Penta_circle_3_false_2.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_two_comp_3,1
94,,2134,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_circle_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_3,3
94,,2074,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Penta_triangle_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_3,4
94,,2162,23,,incorrect,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Hexa_circle_3_false_2.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_two_comp_3,2
94,,1885,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Penta_triangle_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_3,5
94,,2105,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_circle_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_3,6
94,,2849,23,,incorrect,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Hexa_arrow_3_false_2.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_two_comp_3,3
94,,2095,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_triangle_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_3,7
94,,2504,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Hexa_arrow_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_3,8
94,,8504,23,,incorrect,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Hexa_arrow_3_false_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_two_comp_3,4
94,,2093,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_triangle_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_3,9
94,,1749,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_square_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_3,10
94,,2435,23,,correct,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,h,german,NA,NA,NA,images/Generated_Pictures/Hexa_square_3_false_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_two_comp_3,5
94,,4481,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_triangle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,1
94,,3441,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_square_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,2
94,,2115,23,,incorrect,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,h,german,NA,NA,NA,images/Generated_Pictures/Tri_square_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,3
94,,2118,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_circle_2.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,4
94,,2479,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_arrow_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,5
94,,2333,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_arrow_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,6
94,,2688,23,,correct,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,h,german,NA,NA,NA,images/Generated_Pictures/Quad_arrow_4_false_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_two_comp_4,1
94,,2250,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_square_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,7
94,,2118,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_triangle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,8
94,,2297,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_circle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,9
94,,2186,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_triangle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,10
94,,1931,23,,incorrect,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,h,german,NA,NA,NA,images/Generated_Pictures/Tri_square_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,11
94,,2389,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_triangle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,12
94,,2022,23,,incorrect,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_square_4_false_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_two_comp_4,2
94,,1728,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_arrow_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,13
94,,2703,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_arrow_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,14
94,,1835,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_triangle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,15
94,,1875,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_triangle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,16
94,,2841,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_circle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,17
94,,1786,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_circle_2.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,18
94,,7337,23,,correct,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,h,german,NA,NA,NA,images/Generated_Pictures/Quad_square_4_false_3.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_two_comp_4,3
94,,1932,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_circle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,19
94,,2220,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_arrow_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,20
94,,1935,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_triangle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,21
94,,1768,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_triangle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,22
94,,1783,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_arrow_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,23
94,,2180,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_square_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,24
94,,6838,23,,correct,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,h,german,NA,NA,NA,images/Generated_Pictures/Tri_arrow_4_false_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_two_comp_4,4
94,,2009,23,,incorrect,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,h,german,NA,NA,NA,images/Generated_Pictures/Tri_square_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,25
94,,1760,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_arrow_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,26
94,,1624,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_circle_2.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,27
94,,1549,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Tri_arrow_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,28
94,,1898,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_square_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,29
94,,1785,23,,correct,Abitur / High School,1616150851816,fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_circle_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_one_comp_4,30
94,,3295,23,,incorrect,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_triangle_4_false_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_first_two_comp_4,5
94,NA,2561,23,,correct,Abitur / High School,1616150851816,right,1,turn,NA,female,NA,NA,NA,right,german,NA,NA,632348,NA,Tri_triangle_3_false_3.png,Tri_triangle_3.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D_fractal,1
94,NA,2760,23,,correct,Abitur / High School,1616150851816,left,1,NA,NA,female,NA,NA,NA,left,german,NA,NA,632348,NA,Tri_circle_4.png,Tri_circle_4_false_4.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D_fractal,2
94,NA,2491,23,,correct,Abitur / High School,1616150851816,right,1,turn,NA,female,NA,NA,NA,right,german,NA,NA,632348,NA,Quad_triangle_3_false_3.png,Quad_triangle_3.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D_fractal,3
94,NA,4085,23,,correct,Abitur / High School,1616150851816,left,1,NA,NA,female,NA,NA,NA,left,german,NA,NA,632348,NA,Quad_square_4.png,Quad_square_4_false_4.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D_fractal,4
94,NA,2550,23,,correct,Abitur / High School,1616150851816,left,1,turn,NA,female,NA,NA,NA,left,german,NA,NA,632348,NA,Quad_square_4.png,Quad_square_4_false_3.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D_fractal,5
94,NA,3263,23,,correct,Abitur / High School,1616150851816,left,1,turn,NA,female,NA,NA,NA,left,german,NA,NA,632348,NA,Quad_square_3.png,Quad_square_3_false_3.png,Which is the correct continuation?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,fractal_view_2D_fractal,6
94,,4587,23,,incorrect,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,g,german,NA,NA,NA,images/Generated_Pictures/Quad_arrow_4_false_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_second_one_comp_4,1
94,,4576,23,,correct,Abitur / High School,1616150851816,non-fractal,1,NA,fractal,female,non-fractal,g,h,h,german,NA,NA,NA,images/Generated_Pictures/Tri_arrow_4_false_4.png,NA,NA,Is this a fractal?,NA,Fri Mar 19 2021 11:35:43 GMT+0100 (Mitteleuropäische Normalzeit),1616150143275,11.809016666666666,key_press_second_one_comp_4,2
